"TOWNCODE","PERIOD","AGE","CASE","POP"
"67000270","2005-2009","65-69",94,48433
"67000270","2005-2009","70-74",47,21196
"67000270","2005-2009","75-79",56,20000
"67000270","2005-2009","80-84",253,86896
"67000270","2010-2014","40-44",47,87717
"67000270","2010-2014","45-49",32,44049
"67000270","2010-2014","50-54",61,58799
"67000270","2010-2014","55-59",99,55839
"67000270","2010-2014","60-64",35,17802
"67000270","2010-2014","65-69",170,70297
"67000270","2010-2014","70-74",128,48571
"67000270","2010-2014","75-79",208,68256
"67000270","2010-2014","80-84",109,31132
"67000270","2015-2019","40-44",22,45072
"67000270","2015-2019","45-49",53,66885
"67000270","2015-2019","50-54",26,24106
"67000270","2015-2019","55-59",57,33994
"67000270","2015-2019","60-64",34,16918
"67000270","2015-2019","65-69",48,17859
"67000270","2015-2019","70-74",170,52813
"67000270","2015-2019","75-79",177,46126
"67000270","2015-2019","80-84",694,177006
"67000280","1995-1999","40-44",16,30654
"67000280","1995-1999","45-49",81,85076
"67000280","1995-1999","50-54",34,27438
"67000280","1995-1999","55-59",6,7028
"67000280","1995-1999","60-64",96,90143
"67000280","1995-1999","65-69",131,85909
"67000280","1995-1999","70-74",64,36609
"67000280","1995-1999","75-79",62,30240
"67000280","1995-1999","80-84",721,232905
"67000280","2000-2004","40-44",89,138018
"67000280","2000-2004","45-49",41,43827
"67000280","2000-2004","50-54",61,42380
"67000280","2000-2004","55-59",18,14403
"67000280","2000-2004","60-64",167,107461
"67000280","2000-2004","65-69",55,28929
"67000280","2000-2004","70-74",39,20485
"67000280","2000-2004","75-79",75,26718
"67000280","2000-2004","80-84",35,11727
"67000280","2005-2009","40-44",12,21045
"67000280","2005-2009","45-49",17,26381
"67000280","2005-2009","50-54",47,33892
"67000280","2005-2009","55-59",277,167840
"67000280","2005-2009","60-64",281,153959
"67000280","2005-2009","65-69",99,43316
"67000280","2005-2009","70-74",248,104885
"67000280","2005-2009","75-79",86,31471
"67000280","2005-2009","80-84",7,2669
"67000280","2010-2014","40-44",57,139178
"67000280","2010-2014","45-49",14,21231
"67000280","2010-2014","50-54",44,42220
"67000280","2010-2014","55-59",35,19487
"67000280","2010-2014","60-64",28,14275
"67000280","2010-2014","65-69",167,64747
"67000280","2010-2014","70-74",61,19986
"67000280","2010-2014","75-79",126,43274
"67000280","2010-2014","80-84",59,17246
"67000280","2015-2019","40-44",11,27576
"67000280","2015-2019","45-49",19,38763
"67000280","2015-2019","50-54",10,12587
"67000280","2015-2019","55-59",56,31879
"67000280","2015-2019","60-64",77,33090
"67000280","2015-2019","65-69",124,42075
"67000280","2015-2019","70-74",163,43426
"67000280","2015-2019","75-79",92,24758
"67000280","2015-2019","80-84",42,7928
"67000290","1995-1999","40-44",452,602099
"67000290","1995-1999","45-49",27,31136
"67000290","1995-1999","50-54",19,13144
"67000290","1995-1999","55-59",54,45150
"67000290","1995-1999","60-64",40,29139
"67000290","1995-1999","65-69",34,27206
"67000290","1995-1999","70-74",250,143333
"67000290","1995-1999","75-79",66,32039
"67000290","1995-1999","80-84",114,35248
"67000290","2000-2004","40-44",21,38815
"67000290","2000-2004","45-49",10,8562
"67000290","2000-2004","50-54",66,48260
"67000290","2000-2004","55-59",49,35093
"67000290","2000-2004","60-64",43,25074
"67000290","2000-2004","65-69",369,185587
"67000290","2000-2004","70-74",42,20769
"67000290","2000-2004","75-79",45,21358
"67000290","2000-2004","80-84",95,29388
"67000290","2005-2009","40-44",14,31129
"67000290","2005-2009","45-49",170,198365
"67000290","2005-2009","50-54",35,30151
"67000290","2005-2009","55-59",9,11745
"67000290","2005-2009","60-64",58,31765
"67000290","2005-2009","65-69",56,24842
"67000290","2005-2009","70-74",58,20375
"67000290","2005-2009","75-79",204,74813
"67000290","2005-2009","80-84",47,15447
"67000290","2010-2014","40-44",11,31976
"67000290","2010-2014","45-49",35,64073
"67000290","2010-2014","50-54",52,47619
"67000290","2010-2014","55-59",44,24685
"67000290","2010-2014","60-64",126,54288
"67000290","2010-2014","65-69",75,30506
"67000290","2010-2014","70-74",106,30736
"67000290","2010-2014","75-79",195,61161
"67000290","2010-2014","80-84",44,12369
"67000290","2015-2019","40-44",7,33769
"67000290","2015-2019","45-49",0,2264
"67000290","2015-2019","50-54",23,23014
"67000290","2015-2019","55-59",26,16033
"67000290","2015-2019","60-64",31,11280
"67000290","2015-2019","65-69",91,34702
"67000290","2015-2019","70-74",174,49481
"67000290","2015-2019","75-79",127,28976
"67000290","2015-2019","80-84",101,25224
"67000300","1995-1999","40-44",12,19649
"67000300","1995-1999","45-49",79,70475
"67000300","1995-1999","50-54",63,49644
"67000300","1995-1999","55-59",7,5961
"67000300","1995-1999","60-64",35,28978
"67000300","1995-1999","65-69",151,97524
"67000300","1995-1999","70-74",35,18020
"67000300","1995-1999","75-79",127,51820
"67000300","1995-1999","80-84",236,63693
"67000300","2000-2004","40-44",26,42734
"67000300","2000-2004","45-49",53,64001
"67000300","2000-2004","50-54",53,44824
"67000300","2000-2004","55-59",124,79283
"67000300","2000-2004","60-64",45,28019
"67000300","2000-2004","65-69",106,57283
"67000300","2000-2004","70-74",85,43712
"67000300","2000-2004","75-79",204,88345
"67000300","2000-2004","80-84",58,20989
"67000300","2005-2009","40-44",16,40112
"67000300","2005-2009","45-49",22,27941
"67000300","2005-2009","50-54",98,90410
"67000300","2005-2009","55-59",16,11409
"67000300","2005-2009","60-64",57,32332
"67000300","2005-2009","65-69",45,17643
"67000300","2005-2009","70-74",268,99432
"67000300","2005-2009","75-79",182,69004
"67000300","2005-2009","80-84",80,26807
"67000300","2010-2014","40-44",66,149073
"67000300","2010-2014","45-49",7,12853
"67000300","2010-2014","50-54",115,104162
"67000300","2010-2014","55-59",14,6082
"67000300","2010-2014","60-64",220,109150
"67000300","2010-2014","65-69",111,36856
"67000300","2010-2014","70-74",223,83574
"67000300","2010-2014","75-79",331,99101
"67000300","2010-2014","80-84",219,56931
"67000300","2015-2019","40-44",24,88431
"67000300","2015-2019","45-49",59,99183
"67000300","2015-2019","50-54",11,17088
"67000300","2015-2019","55-59",30,23519
"67000300","2015-2019","60-64",144,77335
"67000300","2015-2019","65-69",22,6629
"67000300","2015-2019","70-74",18,5086
"67000300","2015-2019","75-79",54,14814
"67000300","2015-2019","80-84",48,13282
"67000310","1995-1999","40-44",50,81265
"67000310","1995-1999","45-49",20,23656
"67000310","1995-1999","50-54",73,79809
"67000310","1995-1999","55-59",57,29538
"67000310","1995-1999","60-64",264,136934
"67000310","1995-1999","65-69",122,54140
"67000310","1995-1999","70-74",27,8239
"67000310","1995-1999","75-79",181,64681
"67000310","1995-1999","80-84",534,137629
"67000310","2000-2004","40-44",47,81090
"67000310","2000-2004","45-49",24,34030
"67000310","2000-2004","50-54",225,186794
"67000310","2000-2004","55-59",65,42903
"67000310","2000-2004","60-64",33,19048
"67000310","2000-2004","65-69",410,157961
"67000310","2000-2004","70-74",26,12577
"67000310","2000-2004","75-79",45,17855
"67000310","2000-2004","80-84",80,22936
"67000310","2005-2009","40-44",73,174949
"67000310","2005-2009","45-49",20,28719
"67000310","2005-2009","50-54",25,27900
"67000310","2005-2009","55-59",39,37294
"67000310","2005-2009","60-64",18,9178
"67000310","2005-2009","65-69",86,35190
"67000310","2005-2009","70-74",55,21071
"67000310","2005-2009","75-79",336,102290
"67000310","2005-2009","80-84",106,28223
"67000310","2010-2014","40-44",14,34454
"67000310","2010-2014","45-49",83,136545
"67000310","2010-2014","50-54",14,11482
"67000310","2010-2014","55-59",67,55567
"67000310","2010-2014","60-64",151,73313
"67000310","2010-2014","65-69",25,11176
"67000310","2010-2014","70-74",1362,379393
"67000310","2010-2014","75-79",352,87990
"67000310","2010-2014","80-84",354,69258
"67000310","2015-2019","40-44",16,45882
"67000310","2015-2019","45-49",89,209301
"67000310","2015-2019","50-54",5,6626
"67000310","2015-2019","55-59",7,8184
"67000310","2015-2019","60-64",46,25700
"67000310","2015-2019","65-69",106,37447
"67000310","2015-2019","70-74",16,5722
"67000310","2015-2019","75-79",305,69101
"67000310","2015-2019","80-84",176,38089
"67000320","1995-1999","40-44",8,10187
"67000320","1995-1999","45-49",20,20720
"67000320","1995-1999","50-54",143,130052
"67000320","1995-1999","55-59",78,69499
"67000320","1995-1999","60-64",65,44652
"67000320","1995-1999","65-69",37,18516
"67000320","1995-1999","70-74",42,23792
"67000320","1995-1999","75-79",89,38450
"67000320","1995-1999","80-84",88,22748
"67000320","2000-2004","40-44",6,9609
"67000320","2000-2004","45-49",89,90149
"67000320","2000-2004","50-54",171,118872
"67000320","2000-2004","55-59",57,33234
"67000320","2000-2004","60-64",82,50419
"67000320","2000-2004","65-69",165,85627
"67000320","2000-2004","70-74",87,36665
"67000320","2000-2004","75-79",213,90534
"67000320","2000-2004","80-84",41,15264
"67000320","2005-2009","40-44",17,49423
"67000320","2005-2009","45-49",18,27512
"67000320","2005-2009","50-54",78,67991
"67000320","2005-2009","55-59",42,30215
"67000320","2005-2009","60-64",29,14056
"67000320","2005-2009","65-69",17,6786
"67000320","2005-2009","70-74",225,89993
"67000320","2005-2009","75-79",246,88010
"67000320","2005-2009","80-84",71,22418
"67000320","2010-2014","40-44",10,23123
"67000320","2010-2014","45-49",30,42756
"67000320","2010-2014","50-54",113,105664
"67000320","2010-2014","55-59",144,98340
"67000320","2010-2014","60-64",30,16357
"67000320","2010-2014","65-69",184,68101
"67000320","2010-2014","70-74",82,26418
"67000320","2010-2014","75-79",87,25919
"67000320","2010-2014","80-84",44,12087
"67000320","2015-2019","40-44",9,22624
"67000320","2015-2019","45-49",21,44539
"67000320","2015-2019","50-54",15,18284
"67000320","2015-2019","55-59",25,14559
"67000320","2015-2019","60-64",162,78180
"67000320","2015-2019","65-69",275,102912
"67000320","2015-2019","70-74",45,11494
"67000320","2015-2019","75-79",353,82568
"67000320","2015-2019","80-84",176,37283
"67000330","1995-1999","40-44",8,12245
"67000330","1995-1999","45-49",11,14185
"67000330","1995-1999","50-54",97,104640
"67000330","1995-1999","55-59",111,96649
"67000330","1995-1999","60-64",12,9067
"67000330","1995-1999","65-69",108,100969
"67000330","1995-1999","70-74",92,51823
"67000330","1995-1999","75-79",25,15079
"67000330","1995-1999","80-84",163,56023
"67000330","2000-2004","40-44",17,31729
"67000330","2000-2004","45-49",6,2847
"67000330","2000-2004","50-54",67,63941
"67000330","2000-2004","55-59",15,13787
"67000330","2000-2004","60-64",41,26241
"67000330","2000-2004","65-69",56,32142
"67000330","2000-2004","70-74",100,50601
"67000330","2000-2004","75-79",78,29538
"67000330","2000-2004","80-84",59,22184
"67000330","2005-2009","40-44",6,19020
"67000330","2005-2009","45-49",51,41908
"67000330","2005-2009","50-54",23,19739
"67000330","2005-2009","55-59",134,77934
"67000330","2005-2009","60-64",119,73830
"67000330","2005-2009","65-69",47,28674
"67000330","2005-2009","70-74",97,39630
"67000330","2005-2009","75-79",284,121034
"67000330","2005-2009","80-84",160,58957
"67000330","2010-2014","40-44",18,49729
"67000330","2010-2014","45-49",71,108844
"67000330","2010-2014","50-54",25,18351
"67000330","2010-2014","55-59",12,12240
"67000330","2010-2014","60-64",139,65586
"67000330","2010-2014","65-69",265,104776
"67000330","2010-2014","70-74",98,39286
"67000330","2010-2014","75-79",128,40971
"67000330","2010-2014","80-84",181,50638
"67000330","2015-2019","40-44",47,103416
"67000330","2015-2019","45-49",49,73508
"67000330","2015-2019","50-54",156,162522
"67000330","2015-2019","55-59",47,38388
"67000330","2015-2019","60-64",42,21988
"67000330","2015-2019","65-69",53,17976
"67000330","2015-2019","70-74",64,21453
"67000330","2015-2019","75-79",113,36427
"67000330","2015-2019","80-84",307,69124
"67000340","1995-1999","40-44",21,35714
"67000340","1995-1999","45-49",21,20671
"67000340","1995-1999","50-54",123,99327
"67000340","1995-1999","55-59",82,57347
"67000340","1995-1999","60-64",97,56115
"67000340","1995-1999","65-69",39,24731
"67000340","1995-1999","70-74",140,74737
"67000340","1995-1999","75-79",172,71721
"67000340","1995-1999","80-84",106,28089
"67000340","2000-2004","40-44",19,32215
"67000340","2000-2004","45-49",3,8477
"67000340","2000-2004","50-54",26,28520
"67000340","2000-2004","55-59",34,21170
"67000340","2000-2004","60-64",163,89055
"67000340","2000-2004","65-69",114,49764
"67000340","2000-2004","70-74",178,71061
"67000340","2000-2004","75-79",28,10308
"67000340","2000-2004","80-84",286,81053
"67000340","2005-2009","40-44",11,16704
"67000340","2005-2009","45-49",34,47006
"67000340","2005-2009","50-54",105,76922
"67000340","2005-2009","55-59",34,20209
"67000340","2005-2009","60-64",94,45365
"67000340","2005-2009","65-69",70,27463
"67000340","2005-2009","70-74",26,8349
"67000340","2005-2009","75-79",44,13234
"67000340","2005-2009","80-84",218,64624
"67000340","2010-2014","40-44",30,66058
"67000340","2010-2014","45-49",28,61275
"67000340","2010-2014","50-54",20,20747
"67000340","2010-2014","55-59",31,16657
"67000340","2010-2014","60-64",21,8376
"67000340","2010-2014","65-69",24,8885
"67000340","2010-2014","70-74",171,54731
"67000340","2010-2014","75-79",91,24140
"67000340","2010-2014","80-84",162,37975
"67000340","2015-2019","40-44",10,18458
"67000340","2015-2019","45-49",36,76881
"67000340","2015-2019","50-54",16,31230
"67000340","2015-2019","55-59",47,35636
"67000340","2015-2019","60-64",85,37276
"67000340","2015-2019","65-69",168,56541
"67000340","2015-2019","70-74",33,8942
"67000340","2015-2019","75-79",30,6165
"67000340","2015-2019","80-84",138,30272
"67000350","1995-1999","40-44",16,29006
"67000350","1995-1999","45-49",37,35387
"67000350","1995-1999","50-54",35,29338
"67000350","1995-1999","55-59",40,37804
"67000350","1995-1999","60-64",150,106001
"67000350","1995-1999","65-69",97,61488
"67000350","1995-1999","70-74",69,32975
"67000350","1995-1999","75-79",111,38667
"67000350","1995-1999","80-84",83,22857
"67000350","2000-2004","40-44",28,56266
"67000350","2000-2004","45-49",39,33735
"67000350","2000-2004","50-54",41,30763
"67000350","2000-2004","55-59",5,4995
"67000350","2000-2004","60-64",50,27654
"67000350","2000-2004","65-69",16,12811
"67000350","2000-2004","70-74",256,103230
"67000350","2000-2004","75-79",272,114660
"67000350","2000-2004","80-84",272,78785
"67000350","2005-2009","40-44",110,222986
"67000350","2005-2009","45-49",59,62564
"67000350","2005-2009","50-54",18,16010
"67000350","2005-2009","55-59",50,22987
"67000350","2005-2009","60-64",26,10825
"67000350","2005-2009","65-69",33,12942
"67000350","2005-2009","70-74",131,45699
"67000350","2005-2009","75-79",19,6223
"67000350","2005-2009","80-84",949,293377
"67000350","2010-2014","40-44",5,14442
"67000350","2010-2014","45-49",6,14700
"67000350","2010-2014","50-54",78,71800
"67000350","2010-2014","55-59",168,105352
"67000350","2010-2014","60-64",75,35516
"67000350","2010-2014","65-69",116,50118
"67000350","2010-2014","70-74",89,25147
"67000350","2010-2014","75-79",146,42332
"67000350","2010-2014","80-84",171,38815
"67000350","2015-2019","40-44",53,180626
"67000350","2015-2019","45-49",17,31526
"67000350","2015-2019","50-54",18,28846
"67000350","2015-2019","55-59",41,29428
"67000350","2015-2019","60-64",158,78040
"67000350","2015-2019","65-69",60,16815
"67000350","2015-2019","70-74",246,76960
"67000350","2015-2019","75-79",28,7756
"67000350","2015-2019","80-84",305,63651
"67000360","1995-1999","40-44",17,23421
"67000360","1995-1999","45-49",51,61514
"67000360","1995-1999","50-54",8,7407
"67000360","1995-1999","55-59",15,12035
"67000360","1995-1999","60-64",171,132496
"67000360","1995-1999","65-69",127,96612
"67000360","1995-1999","70-74",18,12603
"67000360","1995-1999","75-79",24,10670
"67000360","1995-1999","80-84",157,51840
"67000360","2000-2004","40-44",20,19069
"67000360","2000-2004","45-49",15,20465
"67000360","2000-2004","50-54",15,11081
"67000360","2000-2004","55-59",60,36220
"67000360","2000-2004","60-64",4,6927
"67000360","2000-2004","65-69",103,58559
"67000360","2000-2004","70-74",192,97710
"67000360","2000-2004","75-79",123,63032
"67000360","2000-2004","80-84",151,56056
"67000360","2005-2009","40-44",45,62832
"67000360","2005-2009","45-49",127,137106
"67000360","2005-2009","50-54",51,37450
"67000360","2005-2009","55-59",68,50629
"67000360","2005-2009","60-64",97,53345
"67000360","2005-2009","65-69",72,34367
"67000360","2005-2009","70-74",14,6177
"67000360","2005-2009","75-79",131,44991
"67000360","2005-2009","80-84",90,25901
"67000360","2010-2014","40-44",23,43722
"67000360","2010-2014","45-49",10,19228
"67000360","2010-2014","50-54",18,18989
"67000360","2010-2014","55-59",33,18468
"67000360","2010-2014","60-64",165,74030
"67000360","2010-2014","65-69",72,32201
"67000360","2010-2014","70-74",25,8788
"67000360","2010-2014","75-79",57,17300
"67000360","2010-2014","80-84",433,131672
"67000360","2015-2019","40-44",28,81727
"67000360","2015-2019","45-49",39,63642
"67000360","2015-2019","50-54",115,114647
"67000360","2015-2019","55-59",40,21981
"67000360","2015-2019","60-64",68,36992
"67000360","2015-2019","65-69",216,82923
"67000360","2015-2019","70-74",338,108363
"67000360","2015-2019","75-79",152,34166
"67000360","2015-2019","80-84",196,55198
"67000370","1995-1999","40-44",3,11828
"67000370","1995-1999","45-49",8,13680
"67000370","1995-1999","50-54",100,93290
"67000370","1995-1999","55-59",59,41832
"67000370","1995-1999","60-64",84,64315
"67000370","1995-1999","65-69",49,24496
"67000370","1995-1999","70-74",42,24568
"67000370","1995-1999","75-79",198,76704
"67000370","1995-1999","80-84",271,90448
"67000370","2000-2004","40-44",20,31101
"67000370","2000-2004","45-49",20,19927
"67000370","2000-2004","50-54",13,12154
"67000370","2000-2004","55-59",86,53741
"67000370","2000-2004","60-64",60,35740
"67000370","2000-2004","65-69",40,26875
"67000370","2000-2004","70-74",146,70694
"67000370","2000-2004","75-79",60,26575
"67000370","2000-2004","80-84",44,18829
"67000370","2005-2009","40-44",10,17579
"67000370","2005-2009","45-49",37,42901
"67000370","2005-2009","50-54",38,35193
"67000370","2005-2009","55-59",75,47271
"67000370","2005-2009","60-64",67,33600
"67000370","2005-2009","65-69",554,256565
"67000370","2005-2009","70-74",71,30691
"67000370","2005-2009","75-79",171,58748
"67000370","2005-2009","80-84",615,196125
"67000370","2010-2014","40-44",3,16905
"67000370","2010-2014","45-49",12,24736
"67000370","2010-2014","50-54",42,35930
"67000370","2010-2014","55-59",27,17488
"67000370","2010-2014","60-64",45,17571
"67000370","2010-2014","65-69",37,18026
"67000370","2010-2014","70-74",115,40172
"67000370","2010-2014","75-79",481,138181
"67000370","2010-2014","80-84",91,23331
"67000370","2015-2019","40-44",2,4982
"67000370","2015-2019","45-49",6,13891
"67000370","2015-2019","50-54",41,39854
"67000370","2015-2019","55-59",23,16752
"67000370","2015-2019","60-64",9,4146
"67000370","2015-2019","65-69",40,14870
"67000370","2015-2019","70-74",299,81337
"67000370","2015-2019","75-79",65,15793
"67000370","2015-2019","80-84",220,50240
